0.0000000000, 10.0000000000, 624.2631252525
0.0010000000, 9.9985367699, 624.2630026033
0.0020000000, 9.9970988871, 624.2628689994
0.0030000000, 9.9956883494, 624.2620841234
0.0040000000, 9.9943415161, 624.2619270865
0.0050000000, 9.9930263191, 624.2617622518
0.0060000000, 9.9917441688, 624.2615905677
0.0070000000, 9.9904962992, 624.2614129208
0.0080000000, 9.9892837791, 624.2612301436
0.0090000000, 9.9881075219, 624.2610430219
0.0100000000, 9.9869682949, 624.2608523011
0.0110000000, 9.9858667263, 624.2606586929
0.0120000000, 9.9848033116, 624.2604628815
0.0130000000, 9.9837784186, 624.2602655297
0.0140000000, 9.9827922916, 624.2600672843
0.0150000000, 9.9818450541, 624.2598687818
0.0160000000, 9.9809367107, 624.2596706539
0.0170000000, 9.9800671481, 624.2594735330
0.0180000000, 9.9792361348, 624.2592780573
0.0190000000, 9.9784433200, 624.2590848765
0.0200000000, 9.9776882315, 624.2588946569
0.0210000000, 9.9769702726, 624.2587080867
0.0220000000, 9.9762887180, 624.2585258821
0.0230000000, 9.9756427086, 624.2583487920
0.0240000000, 9.9750312457, 624.2581776046
0.0250000000, 9.9744531836, 624.2580131525
0.0260000000, 9.9739072218, 624.2578563193
0.0270000000, 9.9733918958, 624.2577080449
0.0280000000, 9.9729055670, 624.2575693327
0.0290000000, 9.9724464113, 624.2574412552
0.0300000000, 9.9720124076, 624.2573249606
0.0310000000, 9.9716013238, 624.2572216798
0.0320000000, 9.9712107035, 624.2571327322
0.0330000000, 9.9708378504, 624.2553393827
0.0340000000, 9.9705274890, 624.2552839936
0.0350000000, 9.9702286191, 624.2552474317
0.0360000000, 9.9699377393, 624.2552314363
0.0370000000, 9.9696510406, 624.2552378662
0.0380000000, 9.9693643886, 624.2552687043
0.0390000000, 9.9690733053, 624.2553260618
0.0400000000, 9.9687729507, 624.2554121808
0.0410000000, 9.9684581059, 624.2555294361
0.0420000000, 9.9681231567, 624.2556803350
0.0430000000, 9.9677620782, 624.2558675150
0.0440000000, 9.9673684226, 624.2560937392
0.0450000000, 9.9669353089, 624.2563618886
0.0460000000, 9.9664554170, 624.2566749511
0.0470000000, 9.9659209856, 624.2570360063
0.0480000000, 9.9653238166, 624.2574482059
0.0490000000, 9.9646552859, 624.2579147485
0.0500000000, 9.9639063623, 624.2584388486
0.0510000000, 9.9630676366, 624.2590236995
0.0520000000, 9.9621293620, 624.2596724282
0.0530000000, 9.9610815067, 624.2603880433
0.0540000000, 9.9599138225, 624.2611733742
0.0550000000, 9.9586159290, 624.2620310025
0.0560000000, 9.9571774168, 624.2629631841
0.0570000000, 9.9555879709, 624.2639717642
0.0580000000, 9.9538375149, 624.2650580835
0.0590000000, 9.9519163790, 624.2627748816
0.0600000000, 9.9498830662, 624.2640292331
0.0610000000, 9.9476596779, 624.2653610333
0.0620000000, 9.9452390551, 624.2667685795
0.0630000000, 9.9426153483, 624.2682491442
0.0640000000, 9.9397842959, 624.2697988806
0.0650000000, 9.9367435188, 624.2714127422
0.0660000000, 9.9334928241, 624.2730844211
0.0670000000, 9.9300345123, 624.2748063119
0.0680000000, 9.9263736790, 624.2765695067
0.0690000000, 9.9225185014, 624.2783638285
0.0700000000, 9.9184804978, 624.2801779078
0.0710000000, 9.9142747486, 624.2819993076
0.0720000000, 9.9099200643, 624.2838147005
0.0730000000, 9.9054390877, 624.2856101000
0.0740000000, 9.9008583163, 624.2873711465
0.0750000000, 9.8962080329, 624.2890834451
0.0760000000, 9.8915221320, 624.2907329535
0.0770000000, 9.8868378347, 624.2923064124
0.0780000000, 9.8821952823, 624.2937918122
0.0790000000, 9.8776370083, 624.2951788876
0.0800000000, 9.8732072843, 624.2964596306
0.0810000000, 9.8689513442, 624.2976288121
0.0820000000, 9.8649144909, 624.2986845019
0.0830000000, 9.8611410932, 624.2996285752
0.0840000000, 9.8576734837, 624.3004671938
0.0850000000, 9.8545507716, 624.3012112468
0.0860000000, 9.8518075857, 624.3018767356
0.0870000000, 9.8494727693, 624.3024850834
0.0880000000, 9.8475680486, 624.3030633494
0.0890000000, 9.8461067041, 624.3036443275
0.0900000000, 9.8450922752, 624.3042665112
0.0910000000, 9.8445173348, 624.3049739128
0.0920000000, 9.8443623709, 624.3058157322
0.0930000000, 9.8445948126, 624.3068458853
0.0940000000, 9.8451682360, 624.3081224139
0.0950000000, 9.8460217794, 624.3097068152
0.0960000000, 9.8470797861, 624.3116633412
0.0970000000, 9.8482516836, 624.3140583275
0.0980000000, 9.8494320919, 624.3169596110
0.0990000000, 9.8505011423, 624.3204360942
0.1000000000, 9.8513249732, 624.3245574931
0.1010000000, 9.8517563673, 624.3293942861
0.1020000000, 9.8516354890, 624.3350178456
0.1030000000, 9.8507906946, 624.3415006949
0.1040000000, 9.8490394034, 624.3489167846
0.1050000000, 9.8461890525, 624.3573416298
0.1060000000, 9.8420382006, 624.3668520895
0.1070000000, 9.8363779101, 624.3775255063
0.1080000000, 9.8289936093, 624.3894378574
0.1090000000, 9.8196677275, 624.4026605054
0.1100000000, 9.8081835016, 624.4172550896
0.1110000000, 9.7943304561, 624.4332660952
0.1120000000, 9.7779121632, 624.4507107038
0.1130000000, 9.7587569492, 624.4695657385
0.1140000000, 9.7367322052, 624.4897519218
0.1150000000, 9.7117628088, 624.5111163643
0.1160000000, 9.6838538003, 624.5334152303
0.1170000000, 9.6531167805, 624.5562998784
0.1180000000, 9.6197984562, 624.5793112659
0.1190000000, 9.5843083271, 624.6018886147
0.1200000000, 9.5472408347, 624.6233985587
