0.0000000000, 10.0000000000, 620.3356104005, 0.0000000000, 10.9263878312
0.0010000000, 9.9850526030, 619.4017585527, 0.0044685718, 10.9263476725
0.0015000000, 9.9404316738, 616.5576846266, 0.0067020290, 10.9263261494
0.0017500000, 9.9342716313, 616.1693446632, 0.0078164359, 10.9263124755
0.0019500000, 9.9294759950, 615.8671880551, 0.0087076851, 10.9263013174
0.0021500000, 9.9158524796, 614.9999466529, 0.0095986782, 10.9262899982
0.0023500000, 9.9299587722, 615.9074571396, 0.0104890250, 10.9262805214
0.0025500000, 9.9218775702, 615.3950092573, 0.0113799995, 10.9262721344
0.0027500000, 9.9148898473, 614.9525959609, 0.0122706331, 10.9262642615
0.0029500000, 9.9101595893, 614.6547062791, 0.0131608816, 10.9262581868
0.0031500000, 9.9028223443, 614.1900156148, 0.0140509400, 10.9262524422
0.0033500000, 9.8936578904, 613.6084236071, 0.0149406877, 10.9262470334
0.0035500000, 9.8609964030, 611.5230424031, 0.0158300131, 10.9262400794
0.0037500000, 9.8756864533, 612.4680763586, 0.0167178593, 10.9262335936
0.0039500000, 9.8696974613, 612.0897832953, 0.0176063439, 10.9262265214
0.0041500000, 9.8616682010, 611.5809629665, 0.0184945679, 10.9262202589
0.0043500000, 9.8363210100, 609.9637010564, 0.0193823933, 10.9262134874
0.0045500000, 9.8300549048, 609.5677367047, 0.0202690640, 10.9262067093
0.0047500000, 9.8480133489, 610.7222127813, 0.0211554745, 10.9262000638
0.0049500000, 9.8419742627, 610.3409721159, 0.0220426670, 10.9261934384
0.0051500000, 9.8498700946, 610.8516227692, 0.0229295976, 10.9261869100
0.0053500000, 9.8450378984, 610.5477549241, 0.0238168511, 10.9261826280
0.0055500000, 9.8393234500, 610.1874272800, 0.0247038481, 10.9261783183
0.0057500000, 9.8380148630, 610.1091497615, 0.0255906093, 10.9261741001
0.0059500000, 9.8236577913, 609.1958402999, 0.0264773293, 10.9261704907
0.0061500000, 9.8178985927, 608.8328875392, 0.0273634055, 10.9261664176
0.0063500000, 9.8244053440, 609.2550399038, 0.0282492383, 10.9261625685
0.0065500000, 9.8127182372, 608.5129704662, 0.0291353620, 10.9261583806
0.0067500000, 9.8123094243, 608.4928157050, 0.0300209525, 10.9261545346
0.0069500000, 9.8245692321, 609.2835604985, 0.0309065579, 10.9261500085
0.0071500000, 9.8180518812, 608.8726680548, 0.0317927081, 10.9261438663
0.0073500000, 9.8261282619, 609.3958897544, 0.0326785781, 10.9261378546
0.0075500000, 9.8236356213, 609.2428433790, 0.0335648127, 10.9261319801
0.0077500000, 9.8232734778, 609.2262622509, 0.0344509354, 10.9261260401
0.0079500000, 9.8162652807, 608.7844579112, 0.0353370496, 10.9261208279
0.0081500000, 9.8066342479, 608.1749366737, 0.0362228539, 10.9261160749
0.0083500000, 9.8325385303, 609.8397969216, 0.0371082261, 10.9261125534
0.0085500000, 9.8323697969, 609.8361198704, 0.0379947206, 10.9261074981
0.0087500000, 9.8382545335, 610.2200307839, 0.0388812227, 10.9261010669
