0.0000000000, 10.0000000000, 627.1660142504
0.0010000000, 9.9996526424, 627.1659847955
0.0020000000, 9.9993125715, 627.1659503154
0.0030000000, 9.9989807012, 627.1659119069
0.0040000000, 9.9986577367, 627.1658707221
0.0050000000, 9.9983441633, 627.1658279830
0.0060000000, 9.9980402329, 627.1657849975
0.0070000000, 9.9977459478, 627.1657431759
0.0080000000, 9.9974610400, 627.1657040495
0.0090000000, 9.9971849489, 627.1656692899
0.0100000000, 9.9969167935, 627.1656407313
0.0110000000, 9.9966553415, 627.1656203944
0.0120000000, 9.9963989733, 627.1656105129
0.0130000000, 9.9961456410, 627.1656135637
0.0140000000, 9.9958928220, 627.1656323002
0.0150000000, 9.9956374658, 627.1656697895
0.0160000000, 9.9953759343, 627.1657294545
0.0170000000, 9.9951039333, 627.1658151208
0.0180000000, 9.9948164366, 627.1659310697
0.0190000000, 9.9945075988, 627.1660820973
0.0200000000, 9.9941706584, 627.1662735809
0.0210000000, 9.9937978282, 627.1665115525
0.0220000000, 9.9933801723, 627.1668027818
0.0230000000, 9.9929074694, 627.1671548671
0.0240000000, 9.9923680589, 627.1675763359
0.0250000000, 9.9917486710, 627.1680767553
0.0260000000, 9.9910342380, 627.1686668518
0.0270000000, 9.9902076864, 627.1693586407
0.0280000000, 9.9892497093, 627.1701655633
0.0290000000, 9.9881385197, 627.1711026300
0.0300000000, 9.9868495835, 627.1721865680
0.0310000000, 9.9853553371, 627.1734359670
0.0320000000, 9.9836248902, 627.1748714174
0.0330000000, 9.9816237214, 627.1765156333
0.0340000000, 9.9793133743, 627.1783935471
0.0350000000, 9.9766511658, 627.1801661796
0.0360000000, 9.9736031713, 627.1825947014
0.0370000000, 9.9701043922, 627.1853451913
0.0380000000, 9.9660981266, 627.1884511895
0.0390000000, 9.9615228326, 627.1919477811
0.0400000000, 9.9563122864, 627.1958710060
0.0410000000, 9.9503959678, 627.2002570114
0.0420000000, 9.9436997460, 627.2051408946
0.0430000000, 9.9361469504, 627.2105551789
0.0440000000, 9.9276599205, 627.2165278801
0.0450000000, 9.9181621389, 627.2230801342
0.0460000000, 9.9075810487, 627.2302233929
0.0470000000, 9.8958516443, 627.2379562498
0.0480000000, 9.8829208981, 627.2462610306
0.0490000000, 9.8687530294, 627.2551003906
0.0500000000, 9.8533355411, 627.2644142783
0.0510000000, 9.8366858301, 627.2741177630
0.0520000000, 9.8188580285, 627.2841003368
0.0530000000, 9.7999495513, 627.2942273769
0.0540000000, 9.7801066385, 627.3043444180
0.0550000000, 9.7595280190, 627.3142847060
0.0560000000, 9.7384657260, 627.3238801279
0.0570000000, 9.7172221336, 627.3289071387
0.0580000000, 9.6962133090, 627.3373609444
0.0590000000, 9.6757469461, 627.3451010549
0.0600000000, 9.6562131740, 627.3520983024
0.0610000000, 9.6379961115, 627.3583858597
0.0620000000, 9.6214524431, 627.3640583608
0.0630000000, 9.6068910294, 627.3692622650
0.0640000000, 9.5945562078, 627.3741781142
0.0650000000, 9.5846171249, 627.3789971531
0.0660000000, 9.5771645984, 627.3838962461
0.0670000000, 9.5722157916, 627.3890156502
0.0680000000, 9.5697256306, 627.3944437536
0.0690000000, 9.5696027429, 627.4002114438
0.0700000000, 9.5717269994, 627.4062966977
0.0710000000, 9.5759656632, 627.4126378573
0.0720000000, 9.5821856785, 627.4191523774
0.0730000000, 9.5902606097, 627.4257569915
0.0740000000, 9.6000719301, 627.4323853317
0.0750000000, 9.6115054779, 627.4389999460
0.0760000000, 9.6244447344, 627.4455970861
0.0770000000, 9.6387629899, 627.4522042228
0.0780000000, 9.6543164236, 627.4588716460
0.0790000000, 9.6709396979, 627.4656604382
0.0800000000, 9.6884449947, 627.4726294665
0.0810000000, 9.7066246731, 627.4798238155
0.0820000000, 9.7252570562, 627.4872664273
0.0830000000, 9.7441143832, 627.4949538401
0.0840000000, 9.7629717434, 627.5028560477
0.0850000000, 9.7816158251, 627.5109198109
0.0860000000, 9.7998525225, 627.5190743438
0.0870000000, 9.8175127530, 627.5272381734
0.0880000000, 9.8344561802, 627.5353260883
0.0890000000, 9.8505728380, 627.5432553464
0.0900000000, 9.8657828794, 627.5509506322
0.0910000000, 9.8800348145, 627.5583475482
0.0920000000, 9.8933026576, 627.5653946634
0.0930000000, 9.9055823981, 627.5720543024
0.0940000000, 9.9168881562, 627.5783023409
0.0950000000, 9.9272483160, 627.5841272973
0.0960000000, 9.9367018421, 627.5895289932
0.0970000000, 9.9452949193, 627.5945170125
0.0980000000, 9.9530779831, 627.5991091372
0.0990000000, 9.9601031660, 627.6033298910
0.1000000000, 9.9664221427, 627.6072092733
0.1010000000, 9.9720843370, 627.6107817328
0.1020000000, 9.9771354366, 627.6140854057
0.1030000000, 9.9816161549, 627.6171616230
0.1040000000, 9.9855611784, 627.6200546820
0.1050000000, 9.9889982354, 627.6228118735
0.1060000000, 9.9919472300, 627.6254837521
0.1070000000, 9.9944193846, 627.6281246387
0.1080000000, 9.9964163406, 627.6307933454
0.1090000000, 9.9979291719, 627.6335541146
0.1100000000, 9.9989372695, 627.6364777604
0.1110000000, 9.9994070632, 627.6396429980
0.1120000000, 9.9992905544, 627.6431379344
0.1130000000, 9.9985236465, 627.6470616753
0.1140000000, 9.9970242781, 627.6515259712
0.1150000000, 9.9946903931, 627.6566567777
0.1160000000, 9.9913978247, 627.6625955333
0.1170000000, 9.9869982328, 627.6694998579
0.1180000000, 9.9813173248, 627.6775432367
0.1190000000, 9.9741537191, 627.6869130765
0.1200000000, 9.9652789798, 627.6978063028
